,Name,2G,3G,4G,5G,Announced,Released,Dimension,Weight,Build,Sim,Body(Other),Display Type,Display Size,Resolution,Display Protection,Display(Other),OS,Chipset,CPU,GPU,Memory(External),Memory(Internal),Main Camera,Main Camera(Features),Main Camera(Video),Front Camera,Front Camera(Features),Front Camera(Video),Speker,Headphone Jack,WiFi,Bluetooth,GPS,NFC,Radio,USB,Sensors,Battery Type,Charging,Battery Talktime,Colors,Models,SAR,SAR EU,Price,Benchmark Results,Battery Test,Popularity,Rating
118,OnePlus Nord N20 SE,True,True,True,False,"2022, August 05","Available. Released 2022, August 08",163.8 x 75 x 8 mm (6.45 x 2.95 x 0.31 in),187 g (6.60 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,,"IPS LCD, 480 nits (typ), 600 nits (HBM)","6.56 inches, 103.4 cm2 (~84.2% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~269 ppi density)",,,"Android 12, OxygenOS 12.1",Mediatek MT6765G Helio G35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC,"64GB 4GB RAM, 128GB 4GB RAM","50 MP, f/1.8, (wide), 1/2.76"", 0.64µm, PDAF__2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 26mm (wide), 1/4.0"", 1.12µm",,1080p@30fps,"Yes, with dual speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.3, A2DP, LE, aptX HD","GPS, GLONASS, BDS, GALILEO, QZSS",No,No,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass",Li-Po 5000 mAh,"33W wired, 50% in 34 min, 100% in 69 min",,"Blue Oasis, Celestial Black",CPH2469,,,"$ 159.99 / ₹ 10,990",,,"1,439,381 hits",
119,OnePlus 8,True,True,True,True,"2020, April 14","Available. Released 2020, April 21",160.2 x 72.9 x 8 mm (6.31 x 2.87 x 0.31 in),180 g (6.35 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame",Nano-SIM + Nano-SIM,,"Fluid AMOLED, 90Hz, HDR10+","6.55 inches, 103.6 cm2 (~88.7% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~402 ppi density)",Corning Gorilla Glass 5,,"Android 10, upgradable to Android 13, OxygenOS 13",Qualcomm SM8250 Snapdragon 865 5G (7 nm+),Octa-core (1x2.84 GHz Cortex-A77 & 3x2.42 GHz Cortex-A77 & 4x1.80 GHz Cortex-A55),Adreno 650,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 12GB RAM","48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF, OIS__16 MP, f/2.2, 14mm, 116˚ (ultrawide), 1/3.6"", 1.0µm__2 MP, f/2.4, (macro)","Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/240fps, Auto HDR, gyro-EIS","16 MP, f/2.4, (wide), 1/3.06"", 1.0µm",HDR,"1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, DLNA","5.1, A2DP, LE, aptX HD","GPS (L1+L5), GLONASS (G1), BDS (B1), GALILEO (E1+E5a)",Yes,No,"USB Type-C 3.1, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 4300 mAh,"30W wired, 50% in 22 min",,"Onyx Black, Glacial Green, Interstellar Glow, Polar Silver","IN2013, IN2017, IN2010, IN2019",,,"$ 499.95 / ₹ 27,399","__AnTuTu: 564708 (v8)__GeekBench: 13291 (v4.4), 3399 (v5.1)__GFXBench: 46fps (ES 3.1 onscreen)",Endurance rating 108h,"5,370,227 hits",4.0
120,Oppo Reno13,True,True,True,True,"2024, November 25","Available. Released 2024, November 29",157.9 x 74.7 x 7.2 mm (6.22 x 2.94 x 0.28 in),181 g (6.38 oz),"Glass front (Gorilla Glass 7i), aluminum alloy frame, glass back",Nano-SIM + Nano-SIM,IP68/IP69 dust/water resistant (up to 1.5m for 30 min),"AMOLED, 1B colors, 120Hz, 1200 nits (peak)","6.59 inches, 105.6 cm2 (~89.6% screen-to-body ratio)",1256 x 2760 pixels (~460 ppi density),Corning Gorilla Glass 7i,,"Android 15, ColorOS 15",Mediatek Dimensity 8350 (4 nm),Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510),Mali G615-MC6,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 256GB 16GB RAM, 512GB 12GB RAM, 512GB 16GB RAM, 1TB 16GB RAM","50 MP, f/1.8, 26mm (wide), 1/1.95"", PDAF, OIS__8 MP, f/2.2, 15mm, 115˚ (ultrawide), 1/4.0"", 1.12µm__2 MP, f/2.4, (depth)","Color spectrum sensor, LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120fps, gyro-EIS","50 MP, f/2.0, 21mm (wide), AF","Panorama, HDR","4K@30/60fps, 1080p@30/60fps, gyro-EIS",Yes,No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.4, A2DP, LE, aptX HD, LHDC 5","GPS, GLONASS, GALILEO, BDS, QZSS","Yes, eSE, HCE, NFC-SIM, eID",No,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",5600 mAh,"80W wired, PD 13.5W, UFCS 33W, PPS 33W__Reverse wired",,"Plume White, Luminous Blue, Black, Purple, Blue","CPH2689, PKM110",,,About 350 EUR,,,"200,240 hits",
121,Oppo A3 Pro (China),True,True,True,True,"2024, April 12","Available. Released 2024, April 19",162.7 x 74.3 x 7.5 mm or 7.9 mm,177 g or 182 g (6.24 oz),,Nano-SIM + Nano-SIM,IP69 dust/water resistant (up to 1.5m for 30 min),"AMOLED, 1B colors, 120Hz, 500 nits (typ), 800 nits (HBM), 950 nits (peak)","6.7 inches, 108.0 cm2 (~89.4% screen-to-body ratio)","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)",,,"Android 14, ColorOS 14",Mediatek Dimensity 7050 (6 nm),Octa-core (2x2.6 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,No,"256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","64 MP, f/1.7, 25mm (wide), 1/2.0"", 0.7µm, PDAF__2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","8 MP, f/2.0, (wide)",,1080p@30fps,Yes,No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.3, A2DP, LE, aptX HD","GPS, GLONASS, GALILEO, BDS, QZSS",Unspecified,No,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 5000 mAh,"67W wired, PD, 56% in 20 min__Reverse wired",,"Blue, Pink, Mint",PJY110,,,About 260 EUR,,,"593,273 hits",
122,Oppo Reno10 Pro+,True,True,True,True,"2023, May 24","Available. Released 2023, May 24",162.9 x 74 x 8.3 mm (6.41 x 2.91 x 0.33 in),194 g (6.84 oz),"Glass front, plastic frame, glass back",Nano-SIM + Nano-SIM,,"AMOLED, 1B colors, 120Hz, HDR10+, 500 nits (typ), 1100 nits (HBM), 1400 nits (peak)","6.74 inches, 109.2 cm2 (~90.6% screen-to-body ratio)","1240 x 2772 pixels, 20:9 ratio (~451 ppi density)",Asahi Glass AGC DT-Star2,,"Android 13, upgradable to Android 14, ColorOS 14",Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),Octa-core (1x3.0 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x2.0 GHz Cortex-A510),Adreno 730,No,"128GB, 256GB 12GB RAM, 256GB 16GB RAM, 512GB 16GB RAM","50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS__64 MP, f/2.5, (periscope telephoto), 1/2.0"", 0.7µm, PDAF, 3x optical zoom, OIS__8 MP, f/2.2, 112˚ (ultrawide), 1/4.0"", 1.12µm","Color spectrum sensor, LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120/240/480fps, gyro-EIS, OIS, HDR","32 MP, f/2.4, 22mm (wide), 1/2.74"", 0.8µm, AF","Panorama, HDR","1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.3, A2DP, LE, aptX HD","GPS (L1+L5), GLONASS (L1), BDS (B1I+B2a+Bc), GALILEO (E1+E5a), QZSS (L1+L5)","Yes, eSE, HCE, UICC, NFC-SIM",No,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 4700 mAh,"100W wired, PD, QC3__Reverse wired",,"Silvery Grey, Glossy Purple, Gold","PHU110, CPH2521",,,About 540 EUR,,,"1,763,771 hits",
123,Oppo K10x,True,True,True,True,"2022, September 16","Available. Released 2022, September 22",164.3 x 75.6 x 8.5 mm (6.47 x 2.98 x 0.33 in),195 g (6.88 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,,"IPS LCD, 120Hz, 480 nits (typ), 600 (HBM)","6.59 inches, 104.5 cm2 (~84.1% screen-to-body ratio)","1080 x 2412 pixels, 20:9 ratio (~401 ppi density)",,,"Android 12, ColorOS 12.1",Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,microSDXC (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","64 MP, f/1.7, 26mm (wide), PDAF__2 MP, f/2.4, (macro)__2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, 26mm (wide), 1/3.0"", 1.0µm",HDR,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD","GPS, GLONASS, GALILEO, BDS, QZSS",No,No,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",Li-Po 5000 mAh,"67W wired, 80% in 33 min",,"Blue, Black",PGGM10,,,About 210 EUR,,,"238,815 hits",
124,Oppo K10,True,True,True,False,"2022, March 23","Available. Released 2022, March 29",164.4 x 75.7 x 8.4 mm (6.47 x 2.98 x 0.33 in),189 g (6.67 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"IP5X (dust), IPX4 (water) resistance","IPS LCD, 90Hz, 480 nits (typ), 600 nits (HBM)","6.59 inches, 104.5 cm2 (~84.0% screen-to-body ratio)","1080 x 2412 pixels, 20:9 ratio (~401 ppi density)",,,"Android 11, ColorOS 11.1",Qualcomm SM6225 Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,microSDXC (dedicated slot),"128GB 6GB RAM, 128GB 8GB RAM","50 MP, f/1.8, 27mm (wide), PDAF__2 MP, f/2.4, (macro)__2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, 26mm (wide)",,1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE, aptX HD","GPS, GLONASS, BDS, GALILEO, QZSS",No,No,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass",Li-Po 5000 mAh,"33W wired, PD, 50% in 26 min__Reverse wired",,"Black Carbon, Blue Flame",CPH2373,,,About 180 EUR,,,"736,649 hits",
125,Oppo F19s,True,True,True,False,"2021, September 27","Available. Released 2021, September 27",160.3 x 73.8 x 8 mm (6.31 x 2.91 x 0.31 in),175 g (6.17 oz),,Nano-SIM + Nano-SIM,,"AMOLED, 430 nits (typ), 800 nits (peak)","6.43 inches, 99.8 cm2 (~84.4% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)",,,"Android 11, ColorOS 11.1",Qualcomm SM6115 Snapdragon 662 (11 nm),Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),Adreno 610,No,128GB 6GB RAM,"48 MP, f/1.7, 26mm (wide), PDAF__2 MP, f/2.4, (macro)__2 MP, f/2.4, (depth)","LED flash, panorama","1080p@30fps, gyro-EIS","16 MP, f/2.4, 27mm (wide), 1/3.09"", 1.0µm",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE, aptX","GPS, GLONASS, GALILEO, BDS",No,FM radio,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 5000 mAh,"33W wired, 54% in 30 min",,"Glowing Black, Glowing Gold","CPH2219, CPH2223",,,About 230 EUR,,,"611,274 hits",
126,Oppo Find X3 Lite,True,True,True,True,"2021, March 11","Available. Released 2021, March 19",159.1 x 73.4 x 7.9 mm (6.26 x 2.89 x 0.31 in),172 g or 180 g (6.07 oz),,Nano-SIM + Nano-SIM,,"AMOLED, 90Hz, 430 nits (typ), 750 nits (peak)","6.43 inches, 99.3 cm2 (~85.1% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~410 ppi density)",Corning Gorilla Glass 5,,"Android 11, upgradable to Android 13, ColorOS 13",Qualcomm SM7250 Snapdragon 765G 5G (7 nm),Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver),Adreno 620,No,128GB 8GB RAM,"64 MP, f/1.7, 26mm (wide), 1/1.73"", 0.8µm, PDAF__8 MP, f/2.2, 119˚ (ultrawide), 1/4.0"", 1.12µm__2 MP, f/2.4, (macro)__2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps; gyro-EIS, HDR","32 MP, f/2.4, 24mm (wide), 1/2.8"", 0.8µm",HDR,"1080p@30fps, gyro-EIS",Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD","GPS (L1+L5), GLONASS (G1), BDS (B1I+B2a), GALILEO (E1+E5a), QZSS (L1+L5)",Yes,No,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 4300 mAh,"65W wired, 100% in 35 min__Reverse wired",,"Galactic Silver, Azure Blue, Starry Black",CPH2145,,,About 210 EUR,,,"606,890 hits",3.8
127,Oppo A33 (2020),True,True,True,False,"2020, September 28","Available. Released 2020, October 01",163.9 x 75.1 x 8.4 mm (6.45 x 2.96 x 0.33 in),186 g (6.56 oz),,Nano-SIM + Nano-SIM,,"IPS LCD, 90Hz","6.5 inches, 102.8 cm2 (~83.5% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~269 ppi density)",Corning Gorilla Glass 3,,"Android 10, ColorOS 7.2",Qualcomm SM4250 Snapdragon 460 (11 nm),Octa-core (4x1.8 GHz Kryo 240 & 4x1.6 GHz Kryo 240),Adreno 610,microSDXC (dedicated slot),"32GB 3GB RAM, 32GB 4GB RAM","13 MP, f/2.2, 25mm (wide), 1/3.06"", 1.12µm, PDAF__2 MP, f/2.4, (macro)__2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",HDR,1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE, aptX HD","GPS, GLONASS, GALILEO, BDS",No,No,"USB Type-C 2.0, OTG","Fingerprint (rear-mounted), accelerometer, proximity, compass",Li-Po 5000 mAh,18W wired,,"Moonlight Black, Mint Cream",CPH2137,,,About 130 EUR,,,"805,781 hits",
128,Oppo Reno3,True,True,True,False,"2020, March 17","Available. Released 2020, March 17",160.2 x 73.3 x 7.9 mm (6.31 x 2.89 x 0.31 in),170 g (6.00 oz),,Nano-SIM + Nano-SIM,,AMOLED,"6.4 inches, 98.9 cm2 (~84.2% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~411 ppi density)",,,"Android 10, ColorOS 7",Mediatek MT6779 Helio P90 (12 nm),Octa-core (2x2.2 GHz Cortex-A75 & 6x2.0 GHz Cortex-A55),PowerVR GM9446,microSDXC (uses shared SIM slot),128GB 8GB RAM,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF__13 MP, f/2.4, 52mm (telephoto), 1/3.4"", 1.0µm, 2x optical zoom, PDAF__8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12µm__2 MP B/W, f/2.4","LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps; gyro-EIS","44 MP, f/2.4, 26mm (wide), 1/2.8"", 0.8µm",HDR,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, GALILEO, BDS",Yes (market/region dependent),FM radio,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Li-Po 4025 mAh,"30W wired, 50% in 30 min, 100% in 73 min",,"Midnight Black, Aurora Blue, Sky White",CPH2043,,,About 440 EUR,,,"2,453,029 hits",
129,Oppo Reno 5G,True,True,True,True,"2019, April","Available. Released 2019, May",162 x 77.2 x 9.3 mm (6.38 x 3.04 x 0.37 in),215 g (7.58 oz),"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 5), aluminum frame",Nano-SIMNano-SIM + Nano-SIM,,AMOLED,"6.6 inches, 108.6 cm2 (~86.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~387 ppi density)",Corning Gorilla Glass 6,,"Android 9.0 (Pie), ColorOS 6",Qualcomm SM8150 Snapdragon 855 (7 nm),Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485),Adreno 640,microSDXC (uses shared SIM slot),256GB 8GB RAM,"48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF, OIS__13 MP, f/3.0, 130mm (periscope telephoto), 5x optical zoom, PDAF, OIS__8 MP, f/2.2, 16mm (ultrawide)","Laser AF, Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/240fps, gyro-EIS; video rec. only with main camera","Motorized pop-up 16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","LED flash, HDR",1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, EDR, LE, aptX HD","GPS (L1+L5), GLONASS, BDS, GALILEO, QZSS",Yes,No,"USB Type-C, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Po 4065 mAh, non-removable",20W wired,,"Ocean Green, Jet Black",CPH1921,,,About 880 EUR,,,"1,005,255 hits",
130,Oppo R15,True,True,True,False,"2018, March","Available. Released 2018, April",155.1 x 75.2 x 7.4 mm (6.11 x 2.96 x 0.29 in),175 g (6.17 oz),"Glass front (Gorilla Glass 5), glass back, aluminum frame",Nano-SIM + Nano-SIM,,AMOLED,"6.28 inches, 98.9 cm2 (~84.8% screen-to-body ratio)","1080 x 2280 pixels, 19:9 ratio (~401 ppi density)",Corning Gorilla Glass 5,,"Android 8.1 (Oreo), ColorOS 5",Mediatek MT6771 Helio P60 (12 nm),Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53),Mali-G72 MP3,microSDXC (uses shared SIM slot),"128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM","16 MP, f/1.7, 1/2.6"", 1.22µm, PDAF__5 MP, f/2.2, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30fps","20 MP, f/2.0, (wide), 1/2.8"", 1.0µm",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, EDR","GPS, GLONASS",No,No,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 3450 mAh, non-removable",20W wired,,"Hot Red, Snow White, Star Purple, Fantasy Pink","PACM00, CPH1835, PACT00, PAAT00",,,About 460 EUR,__AnTuTu: 140161 (v7)__GeekBench: 5806 (v4.4),,"1,745,596 hits",4.2
131,Oppo F1,True,True,True,False,"2016, January. Released 2016, January",Discontinued,143.5 x 71 x 7.3 mm (5.65 x 2.80 x 0.29 in),134 g (4.73 oz),"Glass front (Gorilla Glass 4), aluminum back, aluminum frame",Nano-SIM + Micro-SIM,,IPS LCD,"5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Corning Gorilla Glass 4,,"Android 5.1 (Lollipop), ColorOS 2.1",Qualcomm MSM8939v2 Snapdragon 616 (28 nm),Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (uses shared SIM slot),16GB 3GB RAM,"13 MP, f/2.2, PDAF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 1/4.0""",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",GPS,No,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Po 2500 mAh, non-removable",,,White/Gold,"F1f, F1w, F1fw, F1",,0.13 W/kg (head) 0.34 W/kg (body) ,About 230 EUR,__Basemark OS II 2.0: 961Basemark X: 5314,Endurance rating 58h,"18,398,539 hits",
132,Oppo R2001 Yoyo,True,True,False,False,"2014, May. Released 2014, May",Discontinued,138.5 x 69.5 x 9.2 mm (5.45 x 2.74 x 0.36 in),145 g (5.11 oz),,Dual SIM (dual stand-by),,IPS LCD,"4.7 inches, 60.9 cm2 (~63.3% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)",,,Android 4.2.1 (Jelly Bean),Mediatek MT6582M (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",LED flash,720p,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",2.1,GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1900 mAh, removable",,Up to 6 h,"White, Black","R20, R2001",,,About 200 EUR,,,"2,052,485 hits",
133,Realme Neo7,True,True,True,True,"2024, December 11","Available. Released 2024, December 11",162.6 x 76.4 x 8.6 mm (6.40 x 3.01 x 0.34 in),213 g (7.51 oz),,Nano-SIM + Nano-SIM,IP68/IP69 dust/water resistant (up to 1.5m for 30 min),"LTPO AMOLED, 1B colors, 120Hz, HDR, 1600 nits (HBM), 6000 nits (peak)","6.78 inches, 111.7 cm2 (~90.0% screen-to-body ratio)",1264 x 2780 pixels (~450 ppi density),Crystal Armor glass,HDR image support,"Android 15, Realme UI 6.0",Mediatek Dimensity 9300+ (4 nm),Octa-core (1x3.4 GHz Cortex-X4 & 3x2.85 GHz Cortex-X4 & 4x2.0 GHz Cortex-A720),Immortalis-G720 MC12,No,"256GB 12GB RAM, 256GB 16GB RAM, 512GB 12GB RAM, 512GB 16GB RAM, 1TB 16GB RAM","50 MP, f/1.9, 26mm (wide), 1/1.95"", PDAF, OIS__8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm","Color spectrum sensor, LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120fps","16 MP, f/2.4, 23mm (wide)",Panorama,1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6/7, dual-band","5.4, A2DP, LE","GPS (L1+L5), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5), GLONASS",Yes,No,USB Type-C 2.0,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Si/C 7000 mAh,80W wired,,"Black, Blue, Silver",RMX5060,,,About 280 EUR,,,"217,943 hits",
134,Realme Narzo N65,True,True,True,True,"2024, May 28","Available. Released 2024, May 31",165.6 x 76.1 x 7.9 mm (6.52 x 3.00 x 0.31 in),190 g (6.70 oz),,Nano-SIM + Nano-SIM,"IP54, dust and splash resistant","IPS LCD, 120Hz, 500 nits (typ), 625 nits (HBM)","6.67 inches, 107.2 cm2 (~85.1% screen-to-body ratio)","720 x 1604 pixels, 20:9 ratio (~264 ppi density)",,,"Android 14, Realme UI 5.0",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (uses shared SIM slot),"128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM","50 MP, f/1.8, (wide), PDAF__Auxiliary lens/sensor","LED flash, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",Panorama,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.3, A2DP, LE","GPS, GALILEO, GLONASS, QZSS, BDS",No,Unspecified,USB Type-C 2.0,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",5000 mAh,15W wired,,"Amber Gold, Deep Green",,,,"₹ 11,499",,,"217,923 hits",
135,Realme Narzo 60x,True,True,True,True,"2023, September 06","Available. Released 2023, September 12",165.7 x 76 x 7.9 mm (6.52 x 2.99 x 0.31 in),190 g (6.70 oz),,Nano-SIM + Nano-SIM,,"IPS LCD, 120Hz, 550 nits (typ), 680 nits (HBM)","6.72 inches, 109.0 cm2 (~86.6% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~392 ppi density)",,,"Android 13, Realme UI 4.0",Mediatek Dimensity 6100+ (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (dedicated slot),"128GB 4GB RAM, 128GB 6GB RAM","50 MP, f/1.8, 27mm (wide), 0.64µm, PDAF__2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f2.1, 26mm (wide)",Panorama,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE","GPS, GALILEO, GLONASS, BDS",No,Unspecified,USB Type-C 2.0,"Fingerprint (side-mounted), accelerometer, proximity, compass",5000 mAh,"33W wired, 50% in 29 min",,"Stellar Green, Nebula Purple",RMX3782,,,"₹ 11,999",,,"764,869 hits",
