id,brand,model,date,year,display_size_inches,display_size_inches_scale,internal_memory_in_gb,internal_memory_in_gb_scale,primary_camera_mega_pixel,primary_camera_mega_pixel_scale,primary_camera,loud_speaker,gps,colors,approx_price_eur,approx_price_eur_scale,announced,battery_mah,battery_mah_scale,ram_in_gb,ram_in_gb_scale
Lava Iris 450 Colour,Lava,Iris 450 Colour,2014-04-01,2014.0,4.5,-0.30321695516143937,4.0,-0.5190876908062221,5.0,-0.7502203675918675,5 MP| LED flash,Yes,Yes with A-GPS,Blue| Tan Brown| Raspberry Pink| Ivory White| Pro Black,100.0,-0.29063064824938184,2014  April,1800.0,-0.41893905897777756,0.4980544747081712,-0.6842955717047648
Lava Iris 406Q,Lava,Iris 406Q,2014-04-01,2014.0,4.0,-0.647744958615067,4.0,-0.5190876908062221,5.0,-0.7502203675918675,5 MP| LED flash,Yes,Yes with A-GPS,Black| White,80.0,-0.3399376409868632,2014  April,1700.0,-0.5007675014728222,1.0,-0.21347151189090316
Lava Iris 550Q,Lava,Iris 550Q,2014-04-01,2014.0,5.5,0.3858390517458158,4.0,-0.5190876908062221,8.0,-0.011889387758983688,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White,150.0,-0.1673631664056785,2014  April,2600.0,0.23568848098257966,1.0,-0.21347151189090316
Lava Iris Pro 20,Lava,Iris Pro 20,2014-04-01,2014.0,4.7,-0.16540575377998823,4.0,-0.5190876908062221,8.0,-0.011889387758983688,8 MP| autofocus| dual-LED flash,Yes,Yes with A-GPS,Dark Blue,150.0,-0.1673631664056785,2014  April,2000.0,-0.25528217398768827,1.0,-0.21347151189090316
Lava Iris Pro 30,Lava,Iris Pro 30,2014-01-01,2014.0,4.7,-0.16540575377998823,4.0,-0.5190876908062221,8.0,-0.011889387758983688,8 MP| autofocus| dual-LED flash,Yes,Yes with A-GPS,Grey/Black,180.0,-0.09340267729945649,2014  January,2000.0,-0.25528217398768827,1.0,-0.21347151189090316
Lava Iris 401e,Lava,Iris 401e,2013-06-01,2013.0,4.0,-0.2927491836605243,0.4980544747081712,-0.6164133003008805,15.0,1.626695893829815,3.15 MP,Yes,A-GPS only,Grey/Blue,50.0,-0.3412253287542306,2013  June,1500.0,-0.5252865275039537,0.2490272373540856,-0.8422867402114006
Lava Iris 349S,Lava,Iris 349S,2013-06-01,2013.0,3.5,-0.636202461281023,0.4980544747081712,-0.6164133003008805,2.0,-1.2776638814196055,2 MP,Yes,Yes with A-GPS,Brown/cool gold,40.0,-0.3643362075941586,2013  June,1400.0,-0.6211330181870384,0.2490272373540856,-0.8422867402114006
Lava Iris 349+,Lava,Iris 349+,2013-07-01,2013.0,3.5,-0.636202461281023,0.4980544747081712,-0.6164133003008805,2.0,-1.2776638814196055,2 MP,Yes,Yes with A-GPS,Brown/cool gold,40.0,-0.3643362075941586,2013  July,1400.0,-0.6211330181870384,0.2490272373540856,-0.8422867402114006
Lava Iris 404e,Lava,Iris 404e,2013-12-01,2013.0,4.0,-0.2927491836605243,2.0,-0.5196169379618343,2.0,-1.2776638814196055,2 MP,Yes,No,Black/White,50.0,-0.3412253287542306,2013  December,1400.0,-0.6211330181870384,0.2490272373540856,-0.8422867402114006
Lava Iris 503e,Lava,Iris 503e,2013-10-01,2013.0,5.0,0.39415737158047304,4.0,-0.390722300028493,15.0,1.626695893829815,3.15 MP| LED flash,Yes,Yes with A-GPS,Black,90.0,-0.24878181339451874,2013  October,2000.0,-0.04605407408853019,0.4980544747081712,-0.5552194458111338
Lava Iris 506Q,Lava,Iris 506Q,2013-09-01,2013.0,5.0,0.39415737158047304,4.0,-0.390722300028493,5.0,-0.6074270102082007,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Dark Grey,110.0,-0.2025600557146628,2013  September,2000.0,-0.04605407408853019,0.4980544747081712,-0.5552194458111338
Lava Iris 505,Lava,Iris 505,2013-08-01,2013.0,5.0,0.39415737158047304,4.0,-0.390722300028493,5.0,-0.6074270102082007,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Dark Grey,100.0,-0.22567093455459075,2013  August,2000.0,-0.04605407408853019,0.4980544747081712,-0.5552194458111338
Lava Iris 504q,Lava,Iris 504q,2013-06-01,2013.0,5.0,0.39415737158047304,4.0,-0.390722300028493,8.0,0.06280986100320407,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Dark Grey,170.0,-0.06389478267509499,2013  June,2000.0,-0.04605407408853019,1.0,0.02340056946440414
Lava 3G 402+,Lava,3G 402+,2013-12-01,2013.0,4.0,-0.2927491836605243,4.0,-0.390722300028493,15.0,1.626695893829815,3.15 MP,Yes,A-GPS only,White| Black| Brown,70.0,-0.2950035710743747,2013  December,1500.0,-0.5252865275039537,0.4980544747081712,-0.5552194458111338
Lava 3G 402,Lava,3G 402,2013-08-01,2013.0,4.0,-0.2927491836605243,0.4980544747081712,-0.6164133003008805,15.0,1.626695893829815,3.15 MP| autofocus,Yes,Yes with A-GPS,Metallic Brown| Metallic Grey| Metallic White,60.0,-0.31811444991430265,2013  August,1500.0,-0.5252865275039537,0.2490272373540856,-0.8422867402114006
Lava Iris 405+,Lava,Iris 405+,2013-12-01,2013.0,4.0,-0.2927491836605243,4.0,-0.390722300028493,5.0,-0.6074270102082007,5 MP| LED flash,Yes,A-GPS only,Black| White,70.0,-0.2950035710743747,2013  December,1400.0,-0.6211330181870384,0.4980544747081712,-0.5552194458111338
Lava Iris 503,Lava,Iris 503,2013-10-01,2013.0,5.0,0.39415737158047304,4.0,-0.390722300028493,15.0,1.626695893829815,3.15 MP,Yes,Yes with A-GPS,Black,90.0,-0.24878181339451874,2013  October,2000.0,-0.04605407408853019,0.4980544747081712,-0.5552194458111338
LeEco Le Pro 3 AI Edition,LeEco,Le Pro 3 AI Edition,2017-04-01,2017.0,5.5,0.06621872830493403,32.0,-0.11471195442318025,13.0,0.4396704159001475,Dual 13 MP| f/2.0| phase detection and laser autofocus| dual-LED (dual tone) flash,Yes,Yes with A-GPS GLONASS BDS,Rose gold| gold| black,280.0,-0.15773958954201836,2017  April,4000.0,0.717795458983066,4.0,0.12220491566304599
