id,brand,model,date,year,display_size_inches,internal_memory_in_gb,primary_camera_mega_pixel,primary_camera,loud_speaker,gps,colors,approx_price_eur,announced,battery_mah,ram_in_gb
BQ Aquaris X Pro,BQ,Aquaris X Pro,2017-06-01,2017.0,5.2,128.0,12.0,12 MP| f/1.8| phase detection autofocus| dual-LED (dual tone) flash,Yes,Yes with A-GPS GLONASS GALILEO,Midnight Black| Glaze White,370.0,2017  April,3100.0,4.0
BQ Aquaris X,BQ,Aquaris X,2017-06-01,2017.0,5.2,32.0,16.0,16 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash,Yes,Yes with A-GPS GLONASS GALILEO,Mineral Black| Pearl Rose,290.0,2017  April,3100.0,3.0
BQ Aquaris U Lite,BQ,Aquaris U Lite,2016-10-01,2016.0,5.0,16.0,8.0,8 MP| f/2.0| autofocus| LED flash,Yes,Yes with A-GPS GLONASS,Black,160.0,2016  September,3080.0,2.0
BQ Aquaris U,BQ,Aquaris U,2016-09-01,2016.0,5.0,16.0,13.0,13 MP| f/2.2| phase detection autofocus| LED flash,Yes,Yes with A-GPS GLONASS,Black,190.0,2016  September,3080.0,2.0
BQ Aquaris U Plus,BQ,Aquaris U Plus,2016-09-01,2016.0,5.0,16.0,16.0,16 MP| f/2.0| phase detection autofocus| LED flash,Yes,Yes with A-GPS GLONASS,Black| Gold,220.0,2016  September,3050.0,2.0
BQ Aquaris X5 Plus,BQ,Aquaris X5 Plus,2016-07-01,2016.0,5.0,16.0,16.0,16 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash,Yes,Yes with A-GPS GLONASS GALILEO,Black| White/Rose Gold,300.0,2016  July,3200.0,2.0
BQ Aquaris E5s,BQ,Aquaris E5s,,,5.0,16.0,13.0,13 MP| f/1.8| autofocus| dual-LED flash,Yes,Yes with A-GPS GLONASS,Black| White,210.0,2015,2850.0,2.0
BQ Aquaris X5,BQ,Aquaris X5,,,5.0,16.0,13.0,13 MP| f/2.0| autofocus| dual-LED flash,Yes,Yes with A-GPS GLONASS,Black| White| Rose Gold,230.0,2015,2900.0,2.0
BQ Aquaris M5,BQ,Aquaris M5,,,5.0,16.0,13.0,13 MP| f/2.0| autofocus| dual-LED flash,Yes,Yes with A-GPS GLONASS,Black| White,260.0,2015,3120.0,3.0
BQ Aquaris M5.5,BQ,Aquaris M5.5,,,5.5,16.0,13.0,13 MP| f/2.0| autofocus| dual-LED flash,Yes,Yes with A-GPS GLONASS,Black| White,300.0,2015,3620.0,3.0
BQ Aquaris M4.5,BQ,Aquaris M4.5,,,4.5,8.0,8.0,8 MP| f/2.0| autofocus| dual-LED flash,Yes,Yes with A-GPS,Black| White,180.0,2015,2470.0,1.0
Casio G'zOne CA-201L,Casio,G'zOne CA-201L,2013-05-01,2013.0,4.0,16.0,8.0,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| Red,270.0,2013  March,1800.0,1.0
Casio G'zOne Commando,Casio,G'zOne Commando,2011-04-01,2011.0,3.6,1.0,5.0,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,300.0,2011  April,1460.0,0.4980544747081712
Casio G'zOne Ravine 2,Casio,G'zOne Ravine 2,2011-11-01,2011.0,2.2,0.4980544747081712,15.0,3.15 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,210.0,2011  November,1150.0,0.2490272373540856
Casio G'zOne Ravine,Casio,G'zOne Ravine,2010-10-01,2010.0,2.2,0.4980544747081712,15.0,3.15 MP| autofocus| LED flash,Yes with stereo speakers,Yes with A-GPS,Black,,2010  October. Released 2010  October,1140.0,0.1867704280155642
Casio G'zOne Brigade,Casio,G'zOne Brigade,2011-03-01,2011.0,2.9,0.2490272373540856,15.0,3.15 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,,2010  February. Released 2011  March,1440.0,0.1867704280155642
Cat S60,Cat,S60,2016-06-01,2016.0,4.7,32.0,13.0,13 MP| autofocus| dual-LED (dual-tone) flash; FLIR thermal camera (Lepton module),Yes,Yes with A-GPS GLONASS BDS,Black,650.0,2016  February,3800.0,3.0
Cat S30,Cat,S30,2015-09-01,2015.0,4.5,8.0,5.0,5 MP| autofocus| LED flash,Yes,Yes with A-GPS GLONASS,Black,340.0,2015  September,3000.0,1.0
Cat S40,Cat,S40,2015-08-01,2015.0,4.7,16.0,8.0,8 MP| autofocus| LED flash,Yes,Yes with A-GPS GLONASS,Black,440.0,2015  July,3000.0,1.0
Cat B30,Cat,B30,2015-06-01,2015.0,2.0,,2.0,2 MP| LED flash,Yes,No,Black,140.0,2015  June,1000.0,
Cat B15 Q,Cat,B15 Q,2014-06-01,2014.0,4.0,4.0,5.0,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,320.0,2014  Q2,2000.0,1.0
Cat S50,Cat,S50,2014-11-01,2014.0,4.7,8.0,8.0,8 MP| autofocus| LED flash,Yes,Yes with A-GPS GLONASS,Forest| Slate,460.0,2014  September,2630.0,2.0
Cat B15,Cat,B15,,,4.0,4.0,5.0,5 MP| autofocus,Yes,Yes with A-GPS,Black,250.0,2013,2000.0,0.4980544747081712
Cat B100,Cat,B100,,,2.2,0.1245136186770428,15.0,3.15 MP,Yes,Yes with A-GPS,Black,140.0,2013,1150.0,0.0622568093385214
Cat B25,Cat,B25,,,2.0,,2.0,2 MP| autofocus,Yes,No,Black,140.0,2013,1300.0,
Celkon A403,Celkon,A403,2015-08-01,2015.0,4.0,4.0,15.0,3.15 MP| LED flash,Yes,A-GPS,Black| Light Blue| Red| Yellow,,2015  August,1400.0,0.4980544747081712
Celkon Campus Prime,Celkon,Campus Prime,2015-08-01,2015.0,4.5,4.0,15.0,3.15 MP| LED flash,Yes,A-GPS,White| Black| Gold| Silver| Brown| Blue,,2015  August,1600.0,0.4980544747081712
Celkon Millennia Everest,Celkon,Millennia Everest,2015-08-01,2015.0,5.5,8.0,5.0,5 MP| LED flash,Yes,A-GPS,Black| White| Blue,,2015  August,2500.0,1.0
Celkon Millennia Hero,Celkon,Millennia Hero,2015-08-01,2015.0,4.0,8.0,5.0,5 MP| LED flash,Yes,A-GPS,Black| White/Gold| White/Silver| Black/Gold,,2015  August,1700.0,1.0
Celkon Millennia Xplore,Celkon,Millennia Xplore,2015-07-01,2015.0,5.0,8.0,13.0,13 MP| LED flash,Yes,Yes,Black/White,,2015  July,2000.0,1.0
Celkon Q455L,Celkon,Q455L,2015-07-01,2015.0,4.5,8.0,8.0,8 MP| autofocus| LED flash,Yes,Yes,Black| Red| Yellow,,2015  July,1800.0,1.0
Celkon 2GB Xpress,Celkon,2GB Xpress,2015-07-01,2015.0,4.5,16.0,5.0,5 MP| autofocus| LED flash,Yes,Yes,Black,,2015  July,1500.0,2.0
Celkon A35k Remote,Celkon,A35k Remote,2015-06-01,2015.0,3.5,0.4980544747081712,15.0,3.15 MP| LED flash,Yes,Yes,White| Black| Blue,,2015  June,1400.0,0.2490272373540856
Celkon Q3K Power,Celkon,Q3K Power,2015-07-01,2015.0,4.0,8.0,15.0,3.15 MP| LED flash,Yes,Yes,White| black| gold,,2015  July,3000.0,0.4980544747081712
Celkon Q5K Power,Celkon,Q5K Power,2015-06-01,2015.0,5.0,4.0,5.0,5 MP| autofocus| LED flash,Yes,Yes,White| Blue| Silver| Black,,2015  June,5000.0,0.4980544747081712
Celkon Q452,Celkon,Q452,2015-05-01,2015.0,4.5,8.0,15.0,3.15 MP| LED flash,Yes,Yes,White| Silver| Black| Brown| Green,,2015  May,1500.0,0.4980544747081712
Celkon A402,Celkon,A402,2015-06-01,2015.0,4.0,4.0,15.0,3.15 MP| LED flash,Yes,Yes,White| Black| Blue| Silver,,2015  June,2000.0,0.4980544747081712
Celkon Q54+,Celkon,Q54+,2015-03-01,2015.0,5.0,8.0,5.0,5 MP| autofocus| LED flash,Yes,Yes,Blue| Brown| White| Silver,,2015  March,2000.0,1.0
Celkon Q519,Celkon,Q519,2015-05-01,2015.0,5.0,4.0,5.0,5 MP| LED flash,Yes,Yes,Black| White| Light Blue| Dark Blue| Green| Red,,2015  May,2000.0,0.4980544747081712
Celkon Q450,Celkon,Q450,2015-04-01,2015.0,4.5,4.0,5.0,5 MP| LED flash,Yes,Yes,Gold| White,,2015  April,1800.0,0.4980544747081712
Celkon Q405,Celkon,Q405,2015-05-01,2015.0,4.0,4.0,15.0,3.15 MP| LED flash,Yes,Yes,Black| White| Gold| Blue,,2015  May,1500.0,0.4980544747081712
Celkon A518,Celkon,A518,2015-04-01,2015.0,5.0,4.0,15.0,3.15 MP| LED flash,Yes,Yes,Blue| White,,2015  April,2000.0,0.4980544747081712
Celkon A407,Celkon,A407,2015-05-01,2015.0,4.0,0.4980544747081712,2.0,2 MP| LED flash,Yes,Yes,Silver| White| Light Blue| Dark Blue| Gold,,2015  May,1400.0,0.2490272373540856
Celkon A359,Celkon,A359,2015-05-01,2015.0,3.5,0.4980544747081712,2.0,2 MP| LED flash,Yes,Yes,Black| Red+Black| Light Blue| Dark Blue| Brown| Silver,,2015  May,1200.0,0.2490272373540856
Celkon A355,Celkon,A355,2015-05-01,2015.0,3.5,0.4980544747081712,2.0,2 MP| dual-LED flash,Yes,Yes,Light Blue| Dart Blue| Red| Yellow| White,,2015  May,1200.0,0.2490272373540856
Celkon Campus Buddy A404,Celkon,Campus Buddy A404,2014-07-01,2014.0,4.0,4.0,15.0,3.15 MP| LED flash,Yes,Yes,Black| White,,2014  July,1500.0,0.4980544747081712
Celkon Millennia OCTA510,Celkon,Millennia OCTA510,2015-01-01,2015.0,5.0,8.0,8.0,8 MP| dual-LED flash,Yes,Yes with A-GPS,White,,2015  January,2000.0,1.0
Celkon Win 400,Celkon,Win 400,2014-11-01,2014.0,4.0,4.0,5.0,5 MP| LED flash,Yes,Yes with A-GPS,Black,,2014  November,1500.0,0.4980544747081712
Celkon Campus Whizz Q42,Celkon,Campus Whizz Q42,2014-11-01,2014.0,4.0,4.0,5.0,5 MP| LED flash,Yes,Yes,Black,80.0,2014  November,1400.0,0.4980544747081712
Celkon Millennia Epic Q550,Celkon,Millennia Epic Q550,2014-11-01,2014.0,5.5,16.0,8.0,8 MP| LED flash,Yes,Yes with A-GPS,Black| White,,2014  November,3500.0,1.0
Celkon Xion s CT695,Celkon,Xion s CT695,2014-10-01,2014.0,6.95,8.0,5.0,5 MP,Yes,A-GPS,Black,,2014  October,2500.0,1.0
Celkon Campus Colt A401,Celkon,Campus Colt A401,2014-10-01,2014.0,4.0,4.0,15.0,3.15 MP| LED flash,Yes,Yes,Black| White| Blue,,2014  October,1400.0,0.4980544747081712
Celkon Campus Crown Q40,Celkon,Campus Crown Q40,2014-10-01,2014.0,4.0,4.0,5.0,5 MP| autofocus| LED flash,Yes,Yes,Silver| Grey,,2014  October,1500.0,0.4980544747081712
Celkon Glory Q5,Celkon,Glory Q5,2014-10-01,2014.0,5.0,8.0,5.0,5 MP| autofocus| LED flash,Yes,Yes,White| Silver| Grey,,2014  October,1800.0,1.0
Celkon Campus One A354C,Celkon,Campus One A354C,2014-10-01,2014.0,3.5,0.2490272373540856,2.0,2 MP| dual-LED flash,Yes,No,White| Blue| Red| Yellow| Dark Blue| Green,,2014  October,1200.0,0.4980544747081712
Celkon Campus Nova A352E,Celkon,Campus Nova A352E,2014-10-01,2014.0,3.5,0.2490272373540856,2.0,2 MP,Yes,No,Black| White,,2014  October,1400.0,0.4980544747081712
Celkon A43,Celkon,A43,2014-07-01,2014.0,4.0,4.0,5.0,5 MP,Yes,Yes with A-GPS,Blue| Black| Grey,80.0,2014  July,1400.0,1.0
Celkon A42,Celkon,A42,2014-07-01,2014.0,4.0,4.0,5.0,5 MP,Yes,Yes with A-GPS,Yellow| Blue| White,80.0,2014  July,1400.0,0.4980544747081712
Celkon Q500 Millennium Ultra,Celkon,Q500 Millennium Ultra,,,5.0,16.0,8.0,8 MP| autofocus| LED flash,Yes,Yes,White,120.0,2014,2500.0,2.0
Celkon Q44,Celkon,Q44,,,4.0,8.0,5.0,5 MP,Yes,Yes,Silver| Gold| Grey,,2014,1500.0,1.0
Celkon A500,Celkon,A500,2014-08-01,2014.0,5.0,8.0,5.0,5 MP,Yes,Yes,Black| White,90.0,2014  August,2000.0,1.0
Celkon A21,Celkon,A21,,,4.0,0.4980544747081712,15.0,3.15 MP,Yes,No,Black| Blue| Red,60.0,2014,1500.0,0.2490272373540856
Celkon A115,Celkon,A115,,,5.0,4.0,8.0,8 MP,Yes,No,Black| White,,2014,2000.0,0.4980544747081712
Celkon Q455,Celkon,Q455,,,4.5,16.0,8.0,8 MP,Yes,Yes,White| Black| Blue,100.0,2014,2000.0,1.0
Celkon Q470,Celkon,Q470,,,4.7,16.0,8.0,8 MP,Yes,Yes,White,,2014,1800.0,1.0
Celkon Q3000,Celkon,Q3000,,,5.0,4.0,8.0,8 MP,Yes,Yes,White,,2014,3000.0,1.0
Celkon A35k,Celkon,A35k,,,3.5,2.0,15.0,3.15 MP,Yes,No,White| Blue,40.0,2014,1400.0,0.2490272373540856
Celkon A125,Celkon,A125,,,4.5,4.0,5.0,5 MP,Yes,Yes with A-GPS,White| Black,80.0,2014,2000.0,0.4980544747081712
Celkon C7010,Celkon,C7010,,,2.8,,3.0,1.3 MP,Yes,No,Black,,2014,1200.0,
Celkon C5055,Celkon,C5055,,,2.8,,3.0,1.3 MP,Yes,No,Black,,2014,1000.0,
Celkon C9 Jumbo,Celkon,C9 Jumbo,,,2.4,,3.0,1.3 MP,Yes,No,Black/Red| Black/Blue| White/Red,,2014,2000.0,
Celkon C7 Jumbo,Celkon,C7 Jumbo,,,,,3.0,1.3 MP,Yes,No,Black,,2014,,
Celkon C6 Star,Celkon,C6 Star,,,2.4,,3.0,1.3 MP,Yes,No,Black,,2014,1100.0,
Celkon C44 Duos,Celkon,C44 Duos,,,2.4,,3.0,1.3 MP,Yes,No,Gold/Black| Gold/Red,,2014,2200.0,
Celkon C366,Celkon,C366,,,1.8,,3.0,1.3 MP,Yes,No,Black/Red| Black/Blue| White/Red,,2014,1000.0,
Celkon C619,Celkon,C619,,,1.8,,,VGA,Yes,No,Black/Red| Black/White,,2014,1800.0,
Celkon C51,Celkon,C51,,,2.4,,3.0,1.3 MP,Yes,No,Brown| Champagne| Black,,2014,1000.0,
Celkon C340,Celkon,C340,,,1.8,,,Yes,Yes,No,Black,,2014,1000.0,
Celkon C348+,Celkon,C348+,,,1.8,,,Yes,Yes,No,Black,,2014,1000.0,
Celkon C349+,Celkon,C349+,,,1.8,,,Yes,Yes,No,Black,,2014,1000.0,
Celkon C779,Celkon,C779,,,2.4,,3.0,1.3 MP,Yes,No,Black,,2014,1800.0,
Celkon C66+,Celkon,C66+,,,2.4,,,Yes,Yes,No,Black,,2014,1500.0,
Celkon C44+,Celkon,C44+,,,2.4,,3.0,1.3 MP,Yes,No,Black,,2014,2000.0,
Celkon A64,Celkon,A64,,,4.0,0.4980544747081712,2.0,2 MP| LED flash,Yes,Yes,White| Black,,2014,1400.0,0.2490272373540856
Celkon A66,Celkon,A66,,,4.5,4.0,15.0,3.15 MP| LED flash,Yes,Yes,White| Black,,2014,2000.0,0.4980544747081712
Celkon A9 Dual,Celkon,A9 Dual,,,3.5,0.4980544747081712,2.0,2 MP,Yes,Yes,White| Black,,2014,1350.0,0.2490272373540856
Celkon A 107+,Celkon,A 107+,,,5.0,4.0,8.0,8 MP,Yes,No,White,,2014,2100.0,0.4980544747081712
Celkon C4040,Celkon,C4040,,,2.4,,3.0,1.3 MP,Yes,No,Black,,2014,1100.0,
Celkon ARR35,Celkon,ARR35,,,3.5,,2.0,2 MP| LED flash,Yes,No,Black| White,,2014,1200.0,
Celkon CT-888,Celkon,CT-888,,,7.0,4.0,2.0,2 MP,Yes,Yes,Black| White,,2014,3500.0,0.4980544747081712
Celkon C820,Celkon,C820,,,8.0,4.0,15.0,3.15 MP,Yes,Yes,Black| Silver,,2014,4000.0,0.4980544747081712
Celkon C720,Celkon,C720,,,7.0,4.0,15.0,3.15 MP,Yes,Yes,White,,2014,3000.0,0.4980544747081712
Celkon S1,Celkon,S1,2014-02-01,2014.0,5.0,16.0,13.0,13 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black,,2014  February,2300.0,1.0
Celkon A40,Celkon,A40,2014-01-01,2014.0,4.0,4.0,5.0,5 MP,Yes,Yes,White| Yellow| Blue,,2014  January,1500.0,0.4980544747081712
Celkon AR50,Celkon,AR50,2013-12-01,2013.0,5.0,4.0,5.0,5 MP,Yes,No,White,60.0,2013  December,2000.0,0.4980544747081712
Celkon AR40,Celkon,AR40,2013-12-01,2013.0,4.0,4.0,15.0,3.15 MP,Yes,No,Yellow,,2013  December,1500.0,0.4980544747081712
Celkon AR45,Celkon,AR45,2013-10-01,2013.0,4.5,4.0,5.0,5 MP,Yes,No,White,90.0,2013  October,2000.0,0.4980544747081712
Celkon A15,Celkon,A15,2013-10-01,2013.0,3.5,0.4980544747081712,15.0,3.15 MP,Yes,No,White,50.0,2013  October,1400.0,0.2490272373540856
Celkon C7045,Celkon,C7045,2013-09-01,2013.0,3.5,,3.0,1.3 MP,Yes,No,Black,30.0,2013  September,1200.0,
Celkon C605,Celkon,C605,2013-09-01,2013.0,1.8,,,Yes,Yes,No,Black,10.0,2013  September,2200.0,
Celkon C399,Celkon,C399,2013-09-01,2013.0,2.4,,3.0,1.3 MP,Yes,No,Black,20.0,2013  September,1800.0,
Celkon C76,Celkon,C76,2013-09-01,2013.0,2.8,,3.0,1.3 MP,Yes,No,Black,20.0,2013  September,1400.0,
Celkon C64,Celkon,C64,2013-09-01,2013.0,2.6,,3.0,1.3 MP,Yes,No,Black,20.0,2013  September,1400.0,
Celkon C63,Celkon,C63,2013-09-01,2013.0,2.6,,,Yes,Yes,No,Black,20.0,2013  September,1400.0,
Celkon Monalisa 5,Celkon,Monalisa 5,2013-12-01,2013.0,4.5,4.0,8.0,8 MP,Yes,Yes,Black| White,,2013  September,1800.0,1.0
Celkon A112,Celkon,A112,2013-08-01,2013.0,5.0,4.0,8.0,8 MP,Yes,No,Black/White,90.0,2013  August,2000.0,0.4980544747081712
Celkon A63,Celkon,A63,2013-08-01,2013.0,4.0,0.4980544747081712,15.0,3.15 MP,Yes,No,Black,50.0,2013  August,1500.0,0.2490272373540856
Celkon A60,Celkon,A60,2013-08-01,2013.0,4.5,0.4980544747081712,15.0,3.15 MP,Yes,No,White,,2013  August,1400.0,0.2490272373540856
Celkon A20,Celkon,A20,2013-08-01,2013.0,4.0,0.2490272373540856,15.0,3.15 MP,Yes,No,Black,60.0,2013  August,1500.0,0.4980544747081712
Celkon A10,Celkon,A10,2013-08-01,2013.0,3.5,0.2490272373540856,3.0,1.3 MP,Yes,No,Black,50.0,2013  August,1500.0,0.4980544747081712
Celkon C5050 Star,Celkon,C5050 Star,2013-08-01,2013.0,2.8,,3.0,1.3 MP,Yes,No,Black,,2013  August,1000.0,
Celkon C7030,Celkon,C7030,2013-08-01,2013.0,3.2,,3.0,1.3 MP,Yes,No,Black,,2013  August,1200.0,
Celkon A105,Celkon,A105,2013-08-01,2013.0,5.0,0.4980544747081712,5.0,5 MP,Yes,No,Black| White,,2013  August,2100.0,0.4980544747081712
Celkon C349i,Celkon,C349i,2013-08-01,2013.0,1.8,,,VGA,Yes,No,Black,10.0,2013  August,900.0,
Celkon C297,Celkon,C297,2013-08-01,2013.0,2.4,,3.0,1.3 MP,Yes,No,Black,,2013  August,1000.0,
Celkon C69,Celkon,C69,2013-08-01,2013.0,2.4,,,VGA,Yes,No,Black,,2013  August,1600.0,
Celkon C67+,Celkon,C67+,2013-08-01,2013.0,2.4,,,VGA,Yes,No,Black,,2013  August,1500.0,
Celkon C74,Celkon,C74,2013-08-01,2013.0,2.8,,3.0,1.3 MP,Yes,No,Black,,2013  August,1100.0,
Celkon CT-910+,Celkon,CT-910+,2013-07-01,2013.0,7.0,,2.0,2 MP,Yes,Yes with A-GPS,Gray,,2013  July,3500.0,
Celkon A118,Celkon,A118,2013-05-01,2013.0,5.0,4.0,8.0,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,White,,2013  May,2000.0,1.0
Celkon A107,Celkon,A107,2013-04-01,2013.0,5.0,0.4980544747081712,8.0,8 MP,Yes,No,Black| White,,2013  March,2100.0,0.4980544747081712
Celkon A9+,Celkon,A9+,2013-05-01,2013.0,3.5,0.4980544747081712,2.0,2 MP,Yes,No,Black| White,,2013  April,1350.0,0.2490272373540856
Celkon A119Q Signature HD,Celkon,A119Q Signature HD,2013-04-01,2013.0,5.0,4.0,12.0,12 MP| autofocus| LED flash,Yes,Yes,Black| White,,2013  April,2100.0,1.0
Celkon A119 Signature HD,Celkon,A119 Signature HD,2013-03-01,2013.0,5.0,4.0,12.0,12 MP| autofocus| LED flash,Yes,Yes,Black| White,200.0,2013  March,2100.0,1.0
Celkon CT-910,Celkon,CT-910,2013-03-01,2013.0,7.0,4.0,2.0,2 MP,Yes,Yes with A-GPS,Gray,,2013  March,3500.0,0.4980544747081712
Celkon A87,Celkon,A87,2013-01-01,2013.0,4.0,0.4980544747081712,5.0,5 MP| autofocus,Yes,No,Black| White,70.0,2013  January,1450.0,0.4980544747081712
Celkon A86,Celkon,A86,2013-03-01,2013.0,3.5,0.4980544747081712,15.0,3.15 MP,Yes,No,Black| White,,2013  March,1400.0,0.4980544747081712
Celkon A69,Celkon,A69,2013-03-01,2013.0,4.0,0.4980544747081712,5.0,5 MP| autofocus| LED flash,Yes,No,Black| White,,2013  March,1500.0,0.4980544747081712
Celkon A67,Celkon,A67,2013-03-01,2013.0,3.2,0.4980544747081712,2.0,2 MP,Yes,No,Black| White,,2013  March,1350.0,0.4980544747081712
Celkon A98,Celkon,A98,,,4.0,,15.0,3.15 MP,Yes,No,Black,,2013,1800.0,
Celkon A225,Celkon,A225,,,4.7,,8.0,8 MP,Yes,Yes,Black,140.0,2013,2100.0,
Celkon C7050,Celkon,C7050,,,4.0,,2.0,2 MP,Yes,No,Black,40.0,2013,1200.0,
Celkon C7070,Celkon,C7070,,,3.5,,2.0,2 MP,Yes,No,Black,40.0,2013,1200.0,
Celkon C44 Star,Celkon,C44 Star,,,2.4,,3.0,1.3 MP,Yes,No,Black,20.0,2013,1800.0,
Celkon C54,Celkon,C54,,,2.4,,3.0,1.3 MP,Yes,No,Black,30.0,2013,1500.0,
Celkon GC10,Celkon,GC10,,,2.6,,3.0,1.3 MP,Yes,No,Black,40.0,2013,1000.0,
Celkon C3333,Celkon,C3333,2013-02-01,2013.0,2.6,,3.0,1.3 MP,Yes,No,Black/Red| Gray,30.0,2013  February,3000.0,
Celkon C356,Celkon,C356,2013-02-01,2013.0,1.8,,,Yes,Yes,No,Black/Red| Black/Yellow| White,10.0,2013  February,1100.0,
Celkon C355,Celkon,C355,2013-02-01,2013.0,1.77,,,Yes,Yes,No,Black/Red| Black/Yellow| Black/Silver,10.0,2013  February,1100.0,
Celkon A75,Celkon,A75,2013-02-01,2013.0,3.5,,2.0,2 MP,Yes,No,Black| White,,2013  February,1400.0,
Celkon A59,Celkon,A59,2013-02-01,2013.0,4.0,,2.0,2 MP,Yes,No,Black| White,,2013  February,1400.0,
Celkon A220,Celkon,A220,2013-02-01,2013.0,4.63,,5.0,5 MP,Yes,Yes,Black| Gray,120.0,2013  February,2000.0,
Celkon A27,Celkon,A27,2013-02-01,2013.0,4.63,,8.0,8 MP,Yes,Yes,Blue| Black| White,130.0,2013  February,1800.0,
Celkon A79,Celkon,A79,2013-01-01,2013.0,3.5,,15.0,3.15 MP,Yes,Yes,Black,70.0,2013  January,1300.0,
Celkon A83,Celkon,A83,2012-12-01,2012.0,3.2,,2.0,2 MP,Yes,No,White| Black,50.0,2012  December,1450.0,
Celkon A77,Celkon,A77,2012-12-01,2012.0,3.5,,2.0,2 MP,Yes,No,White| Black,50.0,2012  December,1300.0,
Celkon A200,Celkon,A200,2012-12-01,2012.0,4.3,,5.0,5 MP,Yes,Yes,Black| White,120.0,2012  December,1500.0,
Celkon C19,Celkon,C19,2012-12-01,2012.0,2.4,,3.0,1.3 MP,Yes,No,Black/Gray| White/Red,,2012  December,1400.0,
Celkon A900,Celkon,A900,2012-11-01,2012.0,5.0,,5.0,5 MP,Yes,Yes,Black,120.0,2012  November,2000.0,
Celkon A85,Celkon,A85,2012-10-01,2012.0,3.5,0.4980544747081712,15.0,3.15 MP,Yes,No,White,60.0,2012  October,1200.0,0.2490272373540856
Celkon A22,Celkon,A22,2012-09-01,2012.0,4.5,,8.0,8 MP| autofocus| LED flash,Yes,Yes,White,130.0,2012  September,2000.0,
Celkon CT 2,Celkon,CT 2,2012-12-01,2012.0,7.0,,,Yes,Yes with stereo speakers,Yes,Black,100.0,2012  September,3000.0,
Celkon C52,Celkon,C52,2012-12-01,2012.0,2.4,,3.0,1.3 MP,Yes,No,White/Red,30.0,2012  September,1000.0,
Celkon C9 Star,Celkon,C9 Star,2012-10-01,2012.0,2.4,,3.0,1.3 MP,Yes,No,Black/Red| Black/Green,20.0,2012  September,1800.0,
Celkon A89,Celkon,A89,2012-12-01,2012.0,3.5,,15.0,3.15 MP,Yes,Yes,Black,70.0,2012  September,1400.0,
Celkon C24,Celkon,C24,2012-08-01,2012.0,2.4,,3.0,1.3 MP,Yes,No,Black,,2012  August,1800.0,
Celkon C3000,Celkon,C3000,2012-08-01,2012.0,2.4,,3.0,1.3 MP,Yes,No,Black| White/green,,2012  August,3000.0,
Celkon A97i,Celkon,A97i,2012-08-01,2012.0,4.0,,8.0,8 MP,Yes,Yes,Black| White,100.0,2012  August,1500.0,
Celkon A19,Celkon,A19,2012-07-01,2012.0,4.0,,5.0,5 MP| LED flash,Yes,Yes,Black,130.0,2012  July,1400.0,
Celkon C607,Celkon,C607,2012-07-01,2012.0,1.8,,,Yes,Yes,No,Black/Red,,2012  July,1800.0,
Celkon C262,Celkon,C262,2012-07-01,2012.0,2.6,,3.0,1.3 MP,Yes,No,Black/Red,,2012  July,1500.0,
Celkon C360,Celkon,C360,,,2.6,,3.0,1.3 MP,Yes,No,Black/Red,,2012,1500.0,
Celkon C359,Celkon,C359,,,1.8,,,Yes,Yes,No,Black/Red,,2012,950.0,
Celkon C350,Celkon,C350,,,1.8,,3.0,1.3 MP,Yes,No,Black/Red,,2012,1000.0,
Celkon A97,Celkon,A97,2012-09-01,2012.0,4.0,,5.0,5 MP,Yes,Yes with A-GPS,Black,110.0,2012  Q2,1500.0,
Celkon A95,Celkon,A95,2012-09-01,2012.0,3.2,,2.0,3.2 MP,Yes,Yes with A-GPS,Black,70.0,2012  Q2,1400.0,
Celkon A90,Celkon,A90,2012-09-01,2012.0,4.0,,5.0,5 MP,Yes,Yes with A-GPS,Black,,2012  Q2,1420.0,
Celkon A99+,Celkon,A99+,2012-09-01,2012.0,4.3,,8.0,8 MP| autofocus| dual-LED flash,Yes,Yes with A-GPS,Black,,2012  Q2,1300.0,
Celkon C770N,Celkon,C770N,,,2.4,,2.0,2 MP,Yes,No,Black/Red,,2012,1500.0,
Celkon C705,Celkon,C705,,,2.4,,3.0,1.3 MP,Yes,No,Black/Orange,,2012,1800.0,
Celkon C606,Celkon,C606,,,2.4,,3.0,1.3 MP,Yes,No,Black/Red,,2012,2000.0,
Celkon C570,Celkon,C570,,,2.4,,3.0,1.3 MP,Yes,No,Black,,2012,1000.0,
Celkon C504,Celkon,C504,,,2.6,,2.0,2 MP,Yes,No,Black/Blue,,2012,1400.0,
Celkon C206,Celkon,C206,,,1.8,,,Yes,Yes,No,Black/Green,,2012,1500.0,
Celkon C203,Celkon,C203,,,1.8,,3.0,1.3 MP,Yes,No,Black/Red,,2012,1500.0,
Celkon C17,Celkon,C17,,,2.4,,,Yes,Yes,No,Black,,2012,1000.0,
