id,brand,model,date,year,display_size_inches,internal_memory_in_gb,primary_camera_mega_pixel,primary_camera,loud_speaker,gps,colors,approx_price_eur,battery_mah,ram_in_gb,weight,weight_g,weight_oz
Samsung M850 Instinct HD,Samsung,M850 Instinct HD,2009-09-01,2009.0,2.6,,5.0,LED flash,Yes,"Yes, with A-GPS",Black,140.0,1440.0,,114 g (4.02 oz),114.0,4.02
Samsung U450 Intensity,Samsung,U450 Intensity,2009-09-01,2009.0,2.1,,3.0,,Yes,No,"Black, Red",60.0,,,100 g (3.53 oz),100.0,3.53
Samsung U960 Rogue,Samsung,U960 Rogue,2009-08-01,2009.0,3.1,,15.0,LED flash,Yes,No,Black,90.0,,,140 g (4.94 oz),140.0,4.94
Samsung S3100,Samsung,S3100,2009-09-01,2009.0,2.1,,3.0,,Yes,No,"Black, Pink",70.0,800.0,,99.2 g (3.49 oz),99.2,3.49
Samsung A887 Solstice,Samsung,A887 Solstice,2009-08-01,2009.0,3.0,,2.0,,Yes,"Yes, with A-GPS",Black,60.0,1000.0,,94 g (3.32 oz),94.0,3.32
Samsung E2120,Samsung,E2120,2009-09-01,2009.0,1.52,,,,Yes,No,Black,40.0,1000.0,,74 g (2.61 oz),74.0,2.61
Samsung S5233T,Samsung,S5233T,2009-09-01,2009.0,3.0,,15.0,,Yes,No,"Black, White",60.0,1000.0,,95 g (3.28 oz),95.0,3.28
Samsung I6220 Star TV,Samsung,I6220 Star TV,2009-09-01,2009.0,3.0,,15.0,,Yes,No,"Black, Red",130.0,1000.0,,92 g (3.25 oz),92.0,3.25
Samsung S9110,Samsung,S9110,2009-11-01,2009.0,1.76,,,,Yes,No,Silver,,630.0,,91.0 g (3.21 oz),91.0,3.21
Samsung T469 Gravity 2,Samsung,T469 Gravity 2,2009-08-01,2009.0,2.4,,2.0,,Yes,No,"Berry Mauve, Metallic Pumpkin",70.0,1000.0,,125 g (4.41 oz),125.0,4.41
Samsung T559 Comeback,Samsung,T559 Comeback,2009-07-01,2009.0,2.9,,2.0,,Yes,Yes,"Pearl White Plum, Frost Silver Cherry",70.0,960.0,,130.4 g (4.59 oz),130.4,4.59
Samsung T746 Impact,Samsung,T746 Impact,2009-07-01,2009.0,3.0,,15.0,,Yes,No,"Fire, Ice",80.0,1200.0,,105 g (3.70 oz),105.0,3.7
Samsung S5600v Blade,Samsung,S5600v Blade,2009-06-01,2009.0,2.8,,15.0,LED flash,Yes,No,"Black, Pink",200.0,1000.0,,92 g (3.25 oz),92.0,3.25
Samsung S6700,Samsung,S6700,2009-09-01,2009.0,2.4,,15.0,LED flash,Yes,"Yes, with A-GPS",Silver,120.0,880.0,,105.5 g (3.70 oz),105.5,3.7
Samsung C5510,Samsung,C5510,2009-09-01,2009.0,2.2,,2.0,,Yes,No,Silver,90.0,960.0,,99.6 g (3.49 oz),99.6,3.49
Samsung M2510,Samsung,M2510,2009-07-01,2009.0,2.2,,3.0,,Yes,No,Blue,120.0,800.0,,90.5 g (3.17 oz),90.5,3.17
Samsung M2310,Samsung,M2310,2009-08-01,2009.0,2.0,,,,Yes,No,"Blue, Red",60.0,800.0,,84.7 g (2.96 oz),84.7,2.96
Samsung W850,Samsung,W850,2009-06-01,2009.0,3.5,,5.0,LED flash,Yes,"Yes, with A-GPS","Rose Black, Snow White, Valentine Pink",150.0,1200.0,,120.8 (4.23 oz),120.8,4.23
Samsung S8000 Jet,Samsung,S8000 Jet,2009-06-01,2009.0,3.1,,5.0,Dual-LED flash,Yes,"Yes, with A-GPS, Route 66","Black, Mystic Purple",120.0,1100.0,,110 g (3.88 oz),110.0,3.88
Samsung I8000 Omnia II,Samsung,I8000 Omnia II,2009-07-01,2009.0,3.7,,5.0,Dual-LED flash,Yes,"Yes, with A-GPS; navigation application","Black, White, Pink",200.0,1500.0,,123 g (4.34 oz),123.0,4.34
Samsung B7610 OmniaPRO,Samsung,B7610 OmniaPRO,2009-09-01,2009.0,3.5,,5.0,"LED flash, panorama",Yes,"Yes, with A-GPS",Black,150.0,1500.0,,159 g (5.61 oz),159.0,5.61
Samsung B7320 OmniaPRO,Samsung,B7320 OmniaPRO,2009-08-01,2009.0,2.4,,15.0,,Yes,"Yes, with A-GPS",Yes,110.0,1480.0,,110 g (3.88 oz),110.0,3.88
Samsung B7300 OmniaLITE,Samsung,B7300 OmniaLITE,2009-09-01,2009.0,3.0,,15.0,,Yes,"Yes, with A-GPS","Black, blue, red",150.0,1500.0,,103 g (3.63 oz),103.0,3.63
Samsung M8910 Pixon12,Samsung,M8910 Pixon12,2009-08-01,2009.0,3.1,,12.0,"Xenon flash, LED flash",Yes,Yes,Black,240.0,1000.0,,120 g (4.23 oz),120.0,4.23
Samsung E1107 Crest Solar,Samsung,E1107 Crest Solar,2009-07-01,2009.0,1.52,,,,Yes,No,Black,50.0,,,77 g (2.72 oz),77.0,2.72
Samsung M2710 Beat Twist,Samsung,M2710 Beat Twist,2009-07-01,2009.0,2.0,,2.0,,"Yes, with stereo speakers",No,"Black, white",70.0,800.0,,85 g (3.00 oz),85.0,3.0
Samsung S5050,Samsung,S5050,2009-08-01,2009.0,2.2,,15.0,LED flash,Yes,No,Yes,120.0,800.0,,102 g (3.60 oz),102.0,3.6
Samsung T349,Samsung,T349,2009-05-01,2009.0,2.2,,3.0,,Yes,No,Yes,70.0,,,90.7 g (3.17 oz),90.7,3.17
Samsung S5200,Samsung,S5200,2009-06-01,2009.0,2.1,,15.0,LED flash,Yes,No,"Black on Red, Black on Blue",100.0,800.0,,97 g (3.42 oz),97.0,3.42
Samsung i637 Jack,Samsung,i637 Jack,2009-05-01,2009.0,2.4,,15.0,,Yes,"Yes, with A-GPS",Yes,120.0,1480.0,,102.1 g (3.60 oz),102.1,3.6
Samsung S3310,Samsung,S3310,2009-02-01,2009.0,2.1,,2.0,,Yes,No,Silver,80.0,880.0,,77 g (2.72 oz),77.0,2.72
Samsung C3060R,Samsung,C3060R,2009-06-01,2009.0,2.2,,3.0,,Yes,No,Black,80.0,960.0,,95 g (3.35 oz),95.0,3.35
Samsung A167,Samsung,A167,2009-05-01,2009.0,1.85,,,,Yes,No,Gray,30.0,800.0,,87.8 g (3.10 oz),87.8,3.1
Samsung A177,Samsung,A177,2009-05-01,2009.0,2.2,,,,Yes,No,Yes,60.0,800.0,,88 g (3.10 oz),88.0,3.1
Samsung I7500 Galaxy,Samsung,I7500 Galaxy,2009-06-01,2009.0,3.2,,5.0,LED flash,Yes,Yes,"Black, White",140.0,1500.0,,116.7 g (4.09 oz),116.7,4.09
Samsung J165,Samsung,J165,2009-01-01,2009.0,,,3.0,,No,No,Gray,70.0,800.0,,78 g (2.75 oz),78.0,2.75
Samsung I6210,Samsung,I6210,2009-03-01,2009.0,2.4,,2.0,video,Yes,No,"Black, White",80.0,,,118 g (4.16 oz),118.0,4.16
Samsung E1360,Samsung,E1360,2009-04-01,2009.0,1.77,,,,Yes,No,"Black, White",40.0,800.0,,96.8 g (2.54 oz),96.8,2.54
Samsung E1210,Samsung,E1210,2009-08-01,2009.0,1.77,,,,Yes,No,Black,40.0,800.0,,72.5 g (2.54 oz),72.5,2.54
Samsung A657,Samsung,A657,2009-06-01,2009.0,1.9,,,,Yes,No,Black,,1420.0,,123 g (4.34 oz),123.0,4.34
Samsung A877 Impression,Samsung,A877 Impression,2009-04-01,2009.0,3.2,,15.0,flash,Yes,"Yes, with A-GPS","Black, Blue",110.0,1000.0,,150 g (5.29 oz),150.0,5.29
Samsung A257 Magnet,Samsung,A257 Magnet,2009-05-01,2009.0,2.2,,,,Yes,No,Yes,90.0,800.0,,87.6 g (3.07 oz),87.6,3.07
Samsung Propel Pro,Samsung,Propel Pro,2009-04-01,2009.0,2.55,,3.0,,Yes,"Yes, with A-GPS",Grey,80.0,1000.0,,137 g (4.83 oz),137.0,4.83
Samsung B2100 Xplorer,Samsung,B2100 Xplorer,2009-04-01,2009.0,1.77,,3.0,flash,Yes,No,"Red, Black",80.0,1000.0,,102.8 g (3.60 oz),102.8,3.6
Samsung S5230 Star,Samsung,S5230 Star,2009-05-01,2009.0,3.0,,15.0,,Yes,No,"Black, White, Pink",70.0,1000.0,,93.5 g (3.28 oz),93.5,3.28
Samsung S5600 Preston,Samsung,S5600 Preston,2009-06-01,2009.0,2.8,,15.0,LED flash,Yes,Yes (market dependant),"Absolute Black, Pearl White, Lilac Violet",90.0,1000.0,,96 g (3.39 oz),96.0,3.39
Samsung i8910 Omnia HD,Samsung,i8910 Omnia HD,2009-05-01,2009.0,3.7,,8.0,LED flash,"Yes, with stereo speakers","Yes, with A-GPS","Black, Champagne Gold, Luxury Brown",150.0,1500.0,,148 g (5.22 oz),148.0,5.22
Samsung S8300 UltraTOUCH,Samsung,S8300 UltraTOUCH,2009-03-01,2009.0,2.8,,8.0,LED flash,Yes,"Yes, with A-GPS; optional navigation software","Platinum Red, Platinum Blue, Gold",140.0,880.0,,105 g (3.70 oz),105.0,3.7
Samsung M7600 Beat DJ,Samsung,M7600 Beat DJ,2009-05-01,2009.0,2.8,,15.0,LED flash,Yes,"Yes, with A-GPS",Black,150.0,960.0,,99.7 g (3.49 oz),99.7,3.49
Samsung M6710 Beat DISC,Samsung,M6710 Beat DISC,2009-04-01,2009.0,2.6,,15.0,,"Yes, with stereo speakers",No,Black,220.0,880.0,,,,
Samsung S7350 Ultra s,Samsung,S7350 Ultra s,2009-05-01,2009.0,2.6,,5.0,LED flash,Yes,"Yes, with A-GPS",Silver,100.0,,,110 g (3.88 oz),110.0,3.88
Samsung S7220 Ultra b,Samsung,S7220 Ultra b,2009-04-01,2009.0,2.2,,5.0,LED flash,Yes,"Yes, with A-GPS","Black, Pink",90.0,960.0,,90 g (3.17 oz),90.0,3.17
Samsung C5220,Samsung,C5220,2009-03-01,2009.0,2.0,,3.0,,Yes,No,"Grey, Red, Black",60.0,960.0,,100 g (3.53 oz),100.0,3.53
Samsung S3500,Samsung,S3500,2009-05-01,2009.0,2.2,,2.0,,Yes,No,Silver,60.0,800.0,,95 g (4.41 oz),95.0,4.41
Samsung S3110,Samsung,S3110,2009-02-01,2009.0,2.0,,3.0,,Yes,No,Silver,70.0,,,77 g (2.72 oz),77.0,2.72
Samsung P250,Samsung,P250,2009-07-01,2009.0,2.1,,3.0,,Yes,No,Silver,70.0,800.0,,100 g (3.53 oz),100.0,3.53
Samsung i7410,Samsung,i7410,2009-02-01,2009.0,3.2,,5.0,LED flash,Yes,No,Silver,,1440.0,,,,
Samsung T929 Memoir,Samsung,T929 Memoir,2009-02-01,2009.0,3.0,,8.0,xenon flash,Yes,"Yes, with A-GPS","Black, Silver",110.0,1000.0,,125 g (4.41 oz),125.0,4.41
Samsung C3050 Stratus,Samsung,C3050 Stratus,2009-06-01,2009.0,2.0,,,,Yes,No,Black,60.0,800.0,,86 g (3.03 oz),86.0,3.03
Samsung C3010,Samsung,C3010,2009-02-01,2009.0,2.0,,,,Yes,No,Black,80.0,800.0,,66 g (2.33 oz),66.0,2.33
Samsung C3110,Samsung,C3110,2009-04-01,2009.0,2.0,,3.0,,Yes,No,Black,70.0,880.0,,96 g (3.39 oz),96.0,3.39
Samsung C6625,Samsung,C6625,2009-03-01,2009.0,2.6,,2.0,,Yes,"Yes, with A-GPS","Black, Wine red, Apple green, Navy blue",140.0,1300.0,,109 g (3.84 oz),109.0,3.84
Samsung E1310,Samsung,E1310,2009-06-01,2009.0,1.77,,,,Yes,No,Gray,40.0,880.0,,96.2 g (3.39 oz),96.2,3.39
Samsung E1120,Samsung,E1120,2009-08-01,2009.0,1.52,,,,Yes,No,Gray,30.0,800.0,,"66,4 g (2.33 oz)",66.0,2.33
Samsung E1100,Samsung,E1100,2009-06-01,2009.0,1.52,,,,Yes,No,Black,50.0,750.0,,70.2 g (2.47 oz),70.2,2.47
Samsung E1070,Samsung,E1070,2009-08-01,2009.0,1.38,,,,Yes,No,Gray,40.0,750.0,,65 g (2.29 oz),65.0,2.29
Samsung E2210B,Samsung,E2210B,2009-05-01,2009.0,1.77,,,,Yes,No,Gray,50.0,800.0,,85 g (3.00 oz),85.0,3.0
Samsung E1125,Samsung,E1125,2009-08-01,2009.0,1.52,,,,Yes,No,Grey,70.0,800.0,,96 g (3.39 oz),96.0,3.39
Samsung E2100B,Samsung,E2100B,2009-01-01,2009.0,1.77,,,,Yes,No,Grey,40.0,800.0,,74.1 g (2.61 oz),74.1,2.61
Samsung B520,Samsung,B520,2008-12-01,2008.0,1.77,,,,Yes,No,Black,40.0,800.0,,94 g (3.32 oz),94.0,3.32
Samsung B5702,Samsung,B5702,2009-06-01,2009.0,2.4,,15.0,,Yes,No,Black,140.0,1200.0,,120 g (4.23 oz),120.0,4.23
Samsung C5212,Samsung,C5212,2009-05-01,2009.0,2.2,,3.0,,Yes,No,Black,90.0,1000.0,,98.7 g (3.46 oz),98.7,3.46
Samsung SCH-W699,Samsung,SCH-W699,2009-08-01,2009.0,2.8,,5.0,LED flash,Yes,Yes,Gold on black,80.0,1200.0,,120 g (4.23 oz),120.0,4.23
Samsung W259 Duos,Samsung,W259 Duos,2009-01-01,2009.0,2.2,,3.0,,Yes,No,Black,80.0,1140.0,,120 g (4.23 oz),120.0,4.23
Samsung W299 Duos,Samsung,W299 Duos,2009-01-01,2009.0,2.2,,2.0,,Yes,No,Black,80.0,1140.0,,114 g (4.02 oz),114.0,4.02
Samsung S9402 Ego,Samsung,S9402 Ego,2008-12-01,2008.0,2.0,,5.0,LED flash,Yes,No,Black,690.0,960.0,,140 g (4.94 oz),140.0,4.94
Samsung S3030 Tobi,Samsung,S3030 Tobi,2008-12-01,2008.0,1.9,,3.0,,Yes,No,"Sweet Pink, Loyal Blue, Apple Green, Bright Orange, Oasis Blue, Snow Silver",90.0,800.0,,85 g (3.00 oz),85.0,3.0
Samsung U810 Renown,Samsung,U810 Renown,2008-11-01,2008.0,2.2,,2.0,,Yes,No,Brick,90.0,,,115 g (4.06 oz),115.0,4.06
Samsung i770 Saga,Samsung,i770 Saga,2008-11-01,2008.0,2.55,,2.0,,Yes,No,"Black, Red, Blue",140.0,,,130 g (4.59 oz),130.0,4.59
Samsung A867 Eternity,Samsung,A867 Eternity,2009-01-01,2009.0,3.2,,15.0,,Yes,"Yes, with A-GPS",Black,70.0,1330.0,,110 g (3.88 oz),110.0,3.88
Samsung A777,Samsung,A777,2008-11-01,2008.0,2.3,,3.0,,Yes,No,"Blue, Red, Orange, Green",70.0,880.0,,96 g (3.39 oz),96.0,3.39
Samsung T919 Behold,Samsung,T919 Behold,2008-11-01,2008.0,3.0,,5.0,LED flash,Yes,Yes,"Light rose, Black",80.0,,,100 g (3.53 oz),100.0,3.53
Samsung T459 Gravity,Samsung,T459 Gravity,2008-11-01,2008.0,2.1,,3.0,,Yes,No,"Aqua, Lime",90.0,,,121.9 g (4.27 oz),121.9,4.27
Samsung E2510,Samsung,E2510,2008-11-01,2008.0,1.9,,,,Yes,No,Black,50.0,800.0,,82 g (2.89 oz),82.0,2.89
Samsung T219,Samsung,T219,2008-01-01,2008.0,1.63,,,,Yes,No,Black,40.0,800.0,,79.4 g (2.79 oz),79.4,2.79
Samsung E1410,Samsung,E1410,2009-03-01,2009.0,1.63,,,,"Yes, with stereo speakers",No,Black/Grey,60.0,1000.0,,,,
Samsung T119,Samsung,T119,2008-01-01,2008.0,1.63,,,,Yes,No,Black,40.0,1000.0,,83 g (2.93 oz),83.0,2.93
Samsung E1117,Samsung,E1117,2009-01-01,2009.0,1.63,,,,Yes,No,Gray,30.0,1000.0,,76.8 g (2.72 oz),76.8,2.72
Samsung E1110,Samsung,E1110,2008-12-01,2008.0,1.63,,,,Yes,No,Grey,20.0,1000.0,,79 g (2.79 oz),79.0,2.79
Samsung C6620,Samsung,C6620,2008-11-01,2008.0,2.6,,2.0,,Yes,No,"Wine red, Apple green, Navy blue",90.0,1300.0,,108.8 g (3.81 oz),108.8,3.81
Samsung i907 Epix,Samsung,i907 Epix,2008-10-01,2008.0,2.5,,2.0,,Yes,"Yes, with A-GPS",Black,90.0,1800.0,,125 g (4.41 oz),125.0,4.41
Samsung A767 Propel,Samsung,A767 Propel,2008-10-01,2008.0,2.2,,3.0,,Yes,No,"Black, Green, Blue, Red",60.0,1000.0,,107 g (3.77 oz),107.0,3.77
Samsung i7110,Samsung,i7110,2009-02-01,2009.0,2.6,,5.0,LED flash,Yes,"Yes, with A-GPS",Silver on Black,170.0,1200.0,,125 g (4.41 oz),125.0,4.41
Samsung F275,Samsung,F275,2008-11-01,2008.0,2.2,,2.0,,Yes,No,Black,110.0,960.0,,99 g (3.49 oz),99.0,3.49
Samsung F270 Beat,Samsung,F270 Beat,2008-11-01,2008.0,2.2,,2.0,,Yes,No,Black,90.0,960.0,,101 g (3.56 oz),101.0,3.56
Samsung M8800 Pixon,Samsung,M8800 Pixon,2008-11-01,2008.0,3.2,,8.0,LED flash,Yes,Yes,"Black, Gray, Pink, Red",140.0,1000.0,,121 g (4.27 oz),121.0,4.27
Samsung S3600,Samsung,S3600,2009-01-01,2009.0,2.2,,3.0,,Yes,No,Silver,80.0,880.0,,105 g (3.70 oz),105.0,3.7
Samsung M7500 Emporio Armani,Samsung,M7500 Emporio Armani,2008-12-01,2008.0,2.2,,15.0,,Yes,No,"Black, White",130.0,960.0,,90.2 g (3.21 oz),90.2,3.21
Samsung M3200 Beat s,Samsung,M3200 Beat s,2008-10-01,2008.0,2.0,,2.0,,"Yes, with stereo speakers",No,Gray,140.0,800.0,,101 g (3.56 oz),101.0,3.56
Samsung T339,Samsung,T339,2008-06-01,2008.0,2.0,,3.0,,Yes,No,"Black, Red",80.0,880.0,,94 g (3.32 oz),94.0,3.32
Samsung T229,Samsung,T229,2008-06-01,2008.0,1.8,,,,No,No,"Black, Red",80.0,800.0,,85 (3.00 oz),85.0,3.0
Samsung C510,Samsung,C510,2008-09-01,2008.0,1.67,,,,No,No,Gray,,800.0,,70 g (2.47 oz),70.0,2.47
Samsung A637,Samsung,A637,2008-10-01,2008.0,1.9,,3.0,,No,No,White,80.0,800.0,,92 g (3.25 oz),92.0,3.25
Samsung A837 Rugby,Samsung,A837 Rugby,2008-09-01,2008.0,2.0,,3.0,,Yes,A-GPS only; AT&T Navigator,"Red on Black, Yellow on Black",130.0,1000.0,,132 g (4.66 oz),132.0,4.66
Samsung A237,Samsung,A237,2008-09-01,2008.0,2.0,,,,No,No,"Black, Blue on Black, Red on Black",60.0,800.0,,82 g (2.89 oz),82.0,2.89
Samsung B320,Samsung,B320,2008-08-01,2008.0,1.77,,,,Yes,No,Black,90.0,800.0,,75 g (2.65 oz),75.0,2.65
Samsung B210,Samsung,B210,2009-03-01,2009.0,1.77,,,,Yes,No,Black,,850.0,,75 g (2.65 oz),75.0,2.65
Samsung M3510 Beat b,Samsung,M3510 Beat b,2009-01-01,2009.0,2.0,,2.0,,Yes,No,"Black, White",110.0,800.0,,68 g (2.40 oz),68.0,2.4
Samsung M200,Samsung,M200,2009-01-01,2009.0,1.9,,3.0,,Yes,No,Black,90.0,,,,,
Samsung P270,Samsung,P270,2008-09-01,2008.0,2.2,,2.0,,Yes,No,Black,80.0,,,,,
Samsung B2700,Samsung,B2700,2009-01-01,2009.0,1.9,,2.0,,Yes,No,"Black, Blue",150.0,1300.0,,114 g (4.02 oz),114.0,4.02
Samsung F268,Samsung,F268,2008-08-01,2008.0,2.1,,2.0,,Yes,No,Black,100.0,880.0,,96.5 g (3.39 oz),96.5,3.39
Samsung T109,Samsung,T109,2008-10-01,2008.0,1.85,,,,Yes,No,Black and Green,40.0,800.0,,88 g (3.10 oz),88.0,3.1
Samsung E200 ECO,Samsung,E200 ECO,2008-08-01,2008.0,1.8,,3.0,,Yes,No,Black and Green,60.0,770.0,,95 g (3.35 oz),95.0,3.35
Samsung D980,Samsung,D980,2008-10-01,2008.0,2.6,,5.0,LED flash,Yes,No,Black,180.0,1200.0,,117 g (4.13 oz),117.0,4.13
Samsung B510,Samsung,B510,2008-12-01,2008.0,1.77,,,,Yes,No,"White, Silver, Purple",80.0,800.0,,93 g (3.28 oz),93.0,3.28
Samsung E215,Samsung,E215,2009-03-01,2009.0,2.0,,,,Yes,No,Black,80.0,,,89 g (3.14 oz),89.0,3.14
Samsung B130,Samsung,B130,2008-12-01,2008.0,1.52,,,,Yes,No,"Black, White, Red, Gray",30.0,750.0,,67.5 g (2.36 oz),67.5,2.36
Samsung i8510 INNOV8,Samsung,i8510 INNOV8,2008-09-01,2008.0,2.8,,8.0,LED flash,"Yes, with stereo speakers","Yes, with A-GPS",Black,200.0,1200.0,,136 g (4.80 oz),136.0,4.8
Samsung S7330,Samsung,S7330,2008-09-01,2008.0,2.2,,15.0,LED flash,Yes,No,"Soul-Gray, Noir Black",90.0,880.0,,110 g (3.88 oz),110.0,3.88
Samsung i740,Samsung,i740,2008-10-01,2008.0,2.8,,15.0,LED flash,Yes,"Yes, with A-GPS",Gray,140.0,1500.0,,100 g (3.53 oz),100.0,3.53
Samsung J800 Luxe,Samsung,J800 Luxe,2008-09-01,2008.0,2.2,,2.0,,Yes,No,Black,120.0,,,,,
Samsung M150,Samsung,M150,2008-12-01,2008.0,1.77,,,,Yes,No,"Light Gray, Charcoal Gray, Pure White, Lavender Pink, Ice Blue",90.0,800.0,,,,
Samsung M140,Samsung,M140,2009-06-01,2009.0,2.1,,,,Yes,No,Black,40.0,800.0,,69 g (2.43 oz),69.0,2.43
Samsung M130,Samsung,M130,2008-06-01,2008.0,1.52,,,,Yes,No,Black,,,,69.2 g (2.43 oz),69.2,2.43
Samsung L700,Samsung,L700,2008-09-01,2008.0,2.1,,2.0,LED flash,Yes,No,"Titan Silver, Grayish Brown, Chargoal Gray, Noir Black, Rose Pink, Lilac Violet",120.0,960.0,,107 g (3.77 oz),107.0,3.77
Samsung i900 Omnia,Samsung,i900 Omnia,2008-07-01,2008.0,3.2,,5.0,LED flash,Yes,"Yes, with A-GPS",Modern Black,160.0,1440.0,,122 g (4.30 oz),122.0,4.3
Samsung U800 Soul b,Samsung,U800 Soul b,2008-07-01,2008.0,2.0,,15.0,LED flash,Yes,No,"Soul Gray, Platinium Silver, Metallic Black, Soul Pink, Amethyst Violet, Soul Red",100.0,,,90.4 g (3.17 oz),90.4,3.17
Samsung L870,Samsung,L870,2008-12-01,2008.0,2.4,,15.0,,Yes,No,Black,130.0,1000.0,,120 g (4.23 oz),120.0,4.23
Samsung M620,Samsung,M620,2008-07-01,2008.0,1.9,,,,Yes,No,"Silver, Black",70.0,800.0,,81 g (2.86 oz),81.0,2.86
Samsung Impact sf,Samsung,Impact sf,2008-06-01,2008.0,1.77,,,,Yes,No,Black,,,,,,
Samsung Impact b,Samsung,Impact b,2008-06-01,2008.0,1.77,,,,Yes,No,Black,,800.0,,78.5 g (2.82 oz),78.5,2.82
Samsung B300,Samsung,B300,2008-07-01,2008.0,1.52,,,,Yes,No,Blue,80.0,800.0,,78 g (2.75 oz),78.0,2.75
Samsung Impact,Samsung,Impact,2008-06-01,2008.0,1.77,,,,Yes,No,Black,120.0,,,,,
Samsung D780,Samsung,D780,2008-06-01,2008.0,2.1,,2.0,,Yes,No,"Dark Silver, Mirror Silver, Gold",110.0,1200.0,,108.5 g (3.81 oz),108.5,3.81
Samsung V820L,Samsung,V820L,2008-01-01,2008.0,2.6,,2.0,LED flash,No,No,Black,,,,103 g (3.63 oz),103.0,3.63
Samsung F110,Samsung,F110,2008-05-01,2008.0,2.0,,2.0,,Yes,No,Black,120.0,800.0,,80 g (2.82 oz),80.0,2.82
Samsung G400 Soul,Samsung,G400 Soul,2008-09-01,2008.0,2.2,,5.0,LED flash,Yes,No,Silver,120.0,,,107.8 g (3.77 oz),107.8,3.77
Samsung U900 Soul,Samsung,U900 Soul,2008-04-01,2008.0,2.2,,5.0,LED flash,Yes,No,"Silver, Pink",120.0,880.0,,112 g (3.95 oz),112.0,3.95
Samsung L810v Steel,Samsung,L810v Steel,2008-07-01,2008.0,2.2,,15.0,LED flash,Yes,No,Silver,130.0,880.0,,109 g (3.84 oz),109.0,3.84
Samsung F480,Samsung,F480,2008-05-01,2008.0,2.8,,5.0,LED flash,Yes,No,Black,140.0,1000.0,,100.6 g (3.56 oz),100.6,3.56
Samsung G810,Samsung,G810,2008-04-01,2008.0,2.6,,5.0,Xenon flash,Yes,Yes,Titan Grey,110.0,1200.0,,139 g (4.90 oz),139.0,4.9
Samsung M310,Samsung,M310,2008-10-01,2008.0,1.7,,,,Yes,No,Black,80.0,,,87 g (3.07 oz),87.0,3.07
Samsung B200,Samsung,B200,2008-09-01,2008.0,1.52,,,,Yes,No,Silver,120.0,1000.0,,,,
Samsung B110,Samsung,B110,2008-05-01,2008.0,1.52,,,,Yes,No,Black,110.0,800.0,,69 g (2.43 oz),69.0,2.43
Samsung A827 Access,Samsung,A827 Access,2008-04-01,2008.0,2.3,,3.0,,No,No,Black,70.0,1300.0,,98 g (3.46 oz),98.0,3.46
Samsung P960,Samsung,P960,2008-02-01,2008.0,2.6,,15.0,LED flash,No,No,Onyx Black,150.0,1200.0,,,,
Samsung P220,Samsung,P220,2008-05-01,2008.0,1.9,,3.0,,Yes,No,Black,,960.0,,78 g (2.75 oz),78.0,2.75
Samsung P180,Samsung,P180,2007-12-01,2007.0,2.0,,,,Yes,No,Brown,90.0,880.0,,96 g (3.39 oz),96.0,3.39
Samsung i200,Samsung,i200,2008-10-01,2008.0,2.3,,2.0,,No,No,V1,120.0,,,103.5 g (3.63 oz),103.5,3.63
Samsung F400,Samsung,F400,2008-06-01,2008.0,2.2,,15.0,LED flash,Yes,No,"Silver, Red",100.0,960.0,,105 g (3.70 oz),105.0,3.7
Samsung J700,Samsung,J700,2008-02-01,2008.0,2.0,,3.0,,Yes,No,"Black, Pink",60.0,800.0,,92 g (3.25 oz),92.0,3.25
Samsung J630,Samsung,J630,2008-03-01,2008.0,2.2,,2.0,,Yes,No,Gray,50.0,,,88 g (3.10 oz),88.0,3.1
Samsung J210,Samsung,J210,2008-03-01,2008.0,1.8,,2.0,,Yes,No,Black,40.0,,,79 g (2.79 oz),79.0,2.79
Samsung J150,Samsung,J150,2008-02-01,2008.0,1.9,,3.0,,No,No,Black,70.0,,,,,
Samsung L770,Samsung,L770,2008-07-01,2008.0,2.1,,2.0,LED flash,Yes,No,Silver,100.0,880.0,,84 g (2.96 oz),84.0,2.96
Samsung E251,Samsung,E251,2008-09-01,2008.0,2.0,,,,Yes,No,Black,90.0,,,,,
Samsung A746,Samsung,A746,2008-02-01,2008.0,2.2,,2.0,,Yes,No,Gray,120.0,,,90 g (3.17 oz),90.0,3.17
Samsung A727,Samsung,A727,2007-06-01,2007.0,2.0,,3.0,,No,No,Black,60.0,1000.0,,80 g (2.82 oz),80.0,2.82
Samsung A717,Samsung,A717,2007-06-01,2007.0,,,2.0,,No,No,Black,80.0,1000.0,,93 g (3.28 oz),93.0,3.28
Samsung A711,Samsung,A711,2007-09-01,2007.0,2.3,,2.0,,Yes,No,"Black, Red",,,,93 g (3.28 oz),93.0,3.28
Samsung A437,Samsung,A437,2007-07-01,2007.0,,,,,No,No,"Black, Red, Mocca",50.0,900.0,,81 g (2.86 oz),81.0,2.86
Samsung A127,Samsung,A127,2007-10-01,2007.0,,,,,No,No,"Black, Red",50.0,800.0,,81 g (2.86 oz),81.0,2.86
Samsung A117,Samsung,A117,2007-07-01,2007.0,,,,,No,No,Black,40.0,800.0,,81 g (2.86 oz),81.0,2.86
Samsung SPH-i325 Ace,Samsung,SPH-i325 Ace,2007-12-01,2007.0,2.3,,3.0,,Yes,Yes,Black,110.0,1300.0,,109 g (3.84 oz),109.0,3.84
Samsung L320,Samsung,L320,2008-02-01,2008.0,1.9,,2.0,,Yes,No,Black,110.0,,,,,
